C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_41_975.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_41_975.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_41_975.jpg, 0, 1, 0, 2.982265
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_42_083.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_42_083.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_42_083.jpg, 0, 0.8728042, 0, 4.329917
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_42_187.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_42_187.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_42_187.jpg, 0, 0.5691358, 0, 4.987422
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_42_309.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_42_309.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_42_309.jpg, 0, 0.1971241, 0, 5.370735
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_42_417.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_42_417.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_42_417.jpg, -0.2828331, 0, 0, 5.305487
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_42_522.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_42_522.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_42_522.jpg, -0.0153915, 0, 0, 5.247112
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_42_643.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_42_643.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_42_643.jpg, 0, 0, 0, 5.17333
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_42_773.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_42_773.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_42_773.jpg, 0, 0, 0, 5.111099
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_42_874.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_42_874.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_42_874.jpg, 0, 0, 0, 5.059813
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_42_985.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_42_985.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_42_985.jpg, 0, 0, 0, 4.998951
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_43_099.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_43_099.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_43_099.jpg, -0.06634951, 0.3449469, 0, 5.249292
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_43_202.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_43_202.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_43_202.jpg, -0.3695925, 0.04170394, 0, 5.216455
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_43_309.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_43_309.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_43_309.jpg, -0.6959459, 0, 0, 5.102641
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_43_442.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_43_442.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_43_442.jpg, -1, 0, 0, 4.916161
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_43_561.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_43_561.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_43_561.jpg, -0.6369523, 0, 0, 4.880276
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_43_674.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_43_674.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_43_674.jpg, -0.2971846, 0, 0, 4.836114
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_43_774.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_43_774.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_43_774.jpg, -0.5999368, 0, 0, 4.760771
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_43_876.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_43_876.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_43_876.jpg, -0.9068224, 0, 0, 4.634865
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_43_990.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_43_990.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_43_990.jpg, -0.5655169, 0, 0, 4.597611
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_44_111.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_44_111.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_44_111.jpg, -0.2032064, 0, 0, 4.544342
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_44_226.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_44_226.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_44_226.jpg, 0, 0.3443379, 0, 4.882276
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_44_345.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_44_345.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_44_345.jpg, 0, 0.7004735, 0, 5.710139
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_44_455.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_44_455.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_44_455.jpg, 0, 1, 0, 6.812421
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_44_569.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_44_569.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_44_569.jpg, 0, 1, 0, 8.177318
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_44_670.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_44_670.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_44_670.jpg, 0, 1, 0, 9.302567
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_44_773.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_44_773.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_44_773.jpg, 0, 1, 0, 10.41678
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_44_896.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_44_896.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_44_896.jpg, 0, 0.6299902, 0, 11.41862
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_45_009.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_45_009.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_45_009.jpg, -0.336768, 0.2932222, 0, 11.87601
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_45_142.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_45_142.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_45_142.jpg, 0, 0, 0, 11.71806
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_45_246.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_45_246.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_45_246.jpg, 0, 0, 0, 11.33823
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_45_360.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_45_360.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_45_360.jpg, 0, 0, 0, 11.24257
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_45_456.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_45_456.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_45_456.jpg, 0, 0, 0, 11.20299
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_45_578.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_45_578.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_45_578.jpg, -0.3665382, 0, 0, 11.05964
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_45_680.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_45_680.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_45_680.jpg, -0.6367728, 0, 0, 10.81649
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_45_808.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_45_808.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_45_808.jpg, -1, 0, 0, 10.35719
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_45_925.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_45_925.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_45_925.jpg, -1, 0, 0, 10.16924
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_46_039.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_46_039.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_46_039.jpg, -0.6552424, 0, 0, 10.11075
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_46_177.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_46_177.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_46_177.jpg, -0.5370229, 0, 0, 9.977717
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_46_299.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_46_299.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_46_299.jpg, -0.907585, 0, 0, 9.736842
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_46_404.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_46_404.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_46_404.jpg, -0.5962247, 0, 0, 9.64384
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_46_507.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_46_507.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_46_507.jpg, -0.2839946, 0, 0, 9.567075
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_46_633.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_46_633.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_46_633.jpg, 0, 0, 0, 9.409484
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_46_754.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_46_754.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_46_754.jpg, 0.364617, 0, 0, 9.243796
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_46_879.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_46_879.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_46_879.jpg, 0, 0, 0, 9.119227
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_46_978.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_46_978.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_46_978.jpg, 0, 0, 0, 9.025273
C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\center_2020_05_23_21_17_47_091.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\left_2020_05_23_21_17_47_091.jpg, C:\Users\hp\Desktop\Self_Driving_Car\Behavioural_Cloning\IMG\right_2020_05_23_21_17_47_091.jpg, 0, 0, 0, 8.914178
